zipcode,centroid_longitude,centroid_latitude,municipality_ags,municipality_ars,municipality_name,municipality_designation,municipality_display_name,district_ars,district_name,district_designation,district_display_name,federal_state_code,federal_state_name,assignment_method,distance_to_municipality_m
51147,7.123898499999999,50.8681948,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51149,7.0486698,50.9093945,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51371,6.9418571,51.0624986,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51373,6.986211300000001,51.02838759999999,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51375,7.053959400000001,51.0347944,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51377,7.072237899999999,51.0546646,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51379,6.9965788,51.0697197,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51381,7.0383204,51.077701,05316000,053160000000,Leverkusen,Stadt,"Leverkusen, Stadt",000000005316,Leverkusen,Kreisfreie Stadt,"Leverkusen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51399,7.124521,51.077714,05378008,053780008008,Burscheid,Stadt,"Burscheid, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51427,7.1267771,50.95699639999999,05378004,053780004004,Bergisch Gladbach,Stadt,"Bergisch Gladbach, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51429,7.2024025,50.968061,05378004,053780004004,Bergisch Gladbach,Stadt,"Bergisch Gladbach, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51465,7.1634118,50.9966653,05378004,053780004004,Bergisch Gladbach,Stadt,"Bergisch Gladbach, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51467,7.079237399999999,51.0139761,05378004,053780004004,Bergisch Gladbach,Stadt,"Bergisch Gladbach, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51469,7.104717099999999,50.987157,05378004,053780004004,Bergisch Gladbach,Stadt,"Bergisch Gladbach, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51491,7.301358399999999,50.94094699999999,05378024,053780024024,Overath,Stadt,"Overath, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51503,7.186445699999999,50.9062084,05378028,053780028028,Rösrath,Stadt,"Rösrath, Stadt",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51515,7.249921199999999,51.0489965,05378012,053780012012,Kürten,Gemeinde,"Kürten, Gemeinde",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51519,7.1084426,51.0424968,05378020,053780020020,Odenthal,Gemeinde,"Odenthal, Gemeinde",000000005378,Rheinisch-Bergischer Kreis,Kreis,Rheinisch-Bergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51545,7.5981332,50.85912889999999,05374044,053740044044,Waldbröl,Stadt,"Waldbröl, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51570,7.565531900000001,50.7880324,05382076,053820076076,Windeck,Gemeinde,"Windeck, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51580,7.662744,50.9491612,05374040,053740040040,Reichshof,Gemeinde,"Reichshof, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51588,7.530899,50.905378,05374032,053740032032,Nümbrecht,Gemeinde,"Nümbrecht, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51597,7.708383,50.872813,05374028,053740028028,Morsbach,Gemeinde,"Morsbach, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51643,7.5433,51.0251286,05374012,053740012012,Gummersbach,Stadt,"Gummersbach, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51645,7.526984100000001,50.98946979999999,05374012,053740012012,Gummersbach,Stadt,"Gummersbach, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51647,7.6225495,51.0462082,05374012,053740012012,Gummersbach,Stadt,"Gummersbach, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51674,7.5158602,50.9482553,05374048,053740048048,Wiehl,Stadt,"Wiehl, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51688,7.397240999999999,51.10272819999999,05374052,053740052052,Wipperfürth,Stadt,"Wipperfürth, Stadt",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51702,7.6694615,51.022137,05374004,053740004004,Bergneustadt,Stadt,Bergneustadt,000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51709,7.5493127,51.07197439999999,05374024,053740024024,Marienheide,Gemeinde,"Marienheide, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51766,7.4167285,50.9755735,05374008,053740008008,Engelskirchen,Gemeinde,"Engelskirchen, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
51789,7.349167299999999,51.02179899999999,05374020,053740020020,Lindlar,Gemeinde,"Lindlar, Gemeinde",000000005374,Oberbergischer Kreis,Kreis,Oberbergischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
52062,6.0887682,50.7780476,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52064,6.080150000000001,50.7680669,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52066,6.1123901,50.7533438,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52068,6.1339006,50.7794144,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52070,6.0958906,50.7959332,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52072,6.0440697,50.8247238,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52074,6.040409899999999,50.7779566,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52076,6.1490776,50.7149258,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52078,6.1633895,50.7506567,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52080,6.159716299999999,50.7925769,05334002,053340002002,Aachen,Stadt,"Aachen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52134,6.1086614,50.8840217,05334016,053340016016,Herzogenrath,Stadt,"Herzogenrath, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52146,6.1462316,50.8193814,05334036,053340036036,Würselen,Stadt,"Würselen, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52152,6.3194228,50.6120728,05334028,053340028028,Simmerath,Gemeinde,"Simmerath, Gemeinde",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52156,6.250148900000001,50.5326163,05334020,053340020020,Monschau,Stadt,"Monschau, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52159,6.2003238,50.6460356,05334024,053340024024,Roetgen,Gemeinde,"Roetgen, Gemeinde",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52222,6.2237174,50.78027909999999,05334032,053340032032,Stolberg (Rhld.),Stadt,"Stolberg (Rhld.), Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52223,6.214423399999999,50.7479452,05334032,053340032032,Stolberg (Rhld.),Stadt,"Stolberg (Rhld.), Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52224,6.2811789,50.7287236,05334032,053340032032,Stolberg (Rhld.),Stadt,"Stolberg (Rhld.), Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52249,6.2636408,50.8235705,05334012,053340012012,Eschweiler,Stadt,"Eschweiler, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52349,6.4701808,50.804453,05358008,053580008008,Düren,Stadt,"Düren, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52351,6.5101019,50.7943983,05358008,053580008008,Düren,Stadt,"Düren, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52353,6.4530802,50.82889780000001,05358008,053580008008,Düren,Stadt,"Düren, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52355,6.4487859,50.7821519,05358008,053580008008,Düren,Stadt,"Düren, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52372,6.4905127,50.7380994,05358028,053580028028,Kreuzau,Gemeinde,"Kreuzau, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52379,6.3766007,50.8070027,05358032,053580032032,Langerwehe,Gemeinde,"Langerwehe, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52382,6.487902999999999,50.8948919,05358048,053580048048,Niederzier,Gemeinde,"Niederzier, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52385,6.4761942,50.676347,05358044,053580044044,Nideggen,Stadt,"Nideggen, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52388,6.6382717,50.81326929999999,05358052,053580052052,Nörvenich,Gemeinde,"Nörvenich, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52391,6.5979265,50.752926,05358060,053580060060,Vettweiß,Gemeinde,"Vettweiß, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52393,6.3786897,50.70257369999999,05358016,053580016016,Hürtgenwald,Gemeinde,"Hürtgenwald, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52396,6.4583081,50.6343729,05358012,053580012012,Heimbach,Stadt,"Heimbach, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52399,6.5258275,50.8312436,05358040,053580040040,Merzenich,Gemeinde,"Merzenich, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52428,6.394430799999999,50.9418933,05358024,053580024024,Jülich,Stadt,"Jülich, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52441,6.2856124,50.979203,05358036,053580036036,Linnich,Stadt,"Linnich, Stadt",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52445,6.426986899999999,51.0055724,05358056,053580056056,Titz,Gemeinde,"Titz, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52457,6.2670273,50.8965203,05358004,053580004004,Aldenhoven,Gemeinde,"Aldenhoven, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52459,6.3578351,50.84660909999999,05358020,053580020020,Inden,Gemeinde,"Inden, Gemeinde",000000005358,Düren,Kreis,"Düren, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52477,6.1756589,50.86482,05334004,053340004004,Alsdorf,Stadt,"Alsdorf, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52499,6.1946473,50.9212978,05334008,053340008008,Baesweiler,Stadt,"Baesweiler, Stadt",000000005334,Städteregion Aachen,Kreis,"Städteregion Aachen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52511,6.1267754,50.96672179999999,05370012,053700012012,Geilenkirchen,Stadt,"Geilenkirchen, Stadt",000000005370,Heinsberg,Kreis,"Heinsberg, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52525,6.104102,51.04119379999999,05370016,053700016016,Heinsberg,Stadt,"Heinsberg, Stadt",000000005370,Heinsberg,Kreis,"Heinsberg, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52531,6.1177073,50.9253588,05370028,053700028028,Übach-Palenberg,Stadt,"Übach-Palenberg, Stadt",000000005370,Heinsberg,Kreis,"Heinsberg, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
52538,5.981771300000001,51.0161092,05370008,053700008008,Gangelt,Gemeinde,"Gangelt, Gemeinde",000000005370,Heinsberg,Kreis,"Heinsberg, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53111,7.0950367,50.7419457,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53113,7.1221114,50.71941589999999,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53115,7.089817099999999,50.7213888,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53117,7.0730966,50.7589425,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53119,7.0627318,50.74391139999999,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53121,7.060132899999999,50.73363089999999,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53123,7.042035299999999,50.7138566,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53125,7.0716236,50.6625196,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53127,7.0871788,50.6980735,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53129,7.1093481,50.7074591,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53173,7.167453899999999,50.6894605,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53175,7.1388159,50.6949151,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53177,7.13357,50.6743763,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53179,7.1834096,50.6600271,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53225,7.115776299999999,50.7589505,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53227,7.1557344,50.7225704,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53229,7.1648955,50.74549409999999,05314000,053140000000,Bonn,Stadt,"Bonn, Stadt",000000005314,Bonn,Kreisfreie Stadt,"Bonn, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
53332,6.9684402,50.7730884,05382012,053820012012,Bornheim,Stadt,"Bornheim, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53340,7.0149256,50.6190568,05382032,053820032032,Meckenheim,Stadt,"Meckenheim, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53343,7.0869865,50.6198949,05382072,053820072072,Wachtberg,Gemeinde,"Wachtberg, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53347,7.004626,50.7082905,05382004,053820004004,Alfter,Gemeinde,"Alfter, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53359,6.953247,50.607138,05382048,053820048048,Rheinbach,Stadt,"Rheinbach, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53604,7.278090300000001,50.6497767,05382008,053820008008,Bad Honnef,Stadt,"Bad Honnef, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53639,7.2629186,50.692446,05382024,053820024024,Königswinter,Stadt,"Königswinter, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53721,7.2118403,50.80004539999999,05382060,053820060060,Siegburg,Stadt,"Siegburg, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53757,7.201223300000001,50.7589143,05382056,053820056056,Sankt Augustin,Stadt,"Sankt Augustin, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53773,7.294612400000001,50.76354019999999,05382020,053820020020,Hennef (Sieg),Stadt,"Hennef (Sieg), Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53783,7.4401363,50.7647691,05382016,053820016016,Eitorf,Gemeinde,"Eitorf, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53797,7.2538128,50.8601727,05382028,053820028028,Lohmar,Stadt,"Lohmar, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53804,7.394836199999999,50.8931596,05382036,053820036036,Much,Gemeinde,"Much, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53809,7.4305514,50.8281024,05382052,053820052052,Ruppichteroth,Gemeinde,"Ruppichteroth, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53819,7.331858599999999,50.8552827,05382040,053820040040,Neunkirchen-Seelscheid,Gemeinde,"Neunkirchen-Seelscheid, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53840,7.157454899999999,50.8190807,05382068,053820068068,Troisdorf,Stadt,"Troisdorf, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53842,7.170546499999999,50.844413,05382068,053820068068,Troisdorf,Stadt,"Troisdorf, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53844,7.102913099999999,50.7858479,05382068,053820068068,Troisdorf,Stadt,"Troisdorf, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53859,7.0563538,50.80957679999999,05382044,053820044044,Niederkassel,Stadt,"Niederkassel, Stadt",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53879,6.788765199999999,50.6533185,05366016,053660016016,Euskirchen,Stadt,"Euskirchen, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53881,6.8299259,50.6352801,05366016,053660016016,Euskirchen,Stadt,"Euskirchen, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53894,6.6254941,50.5950421,05366028,053660028028,Mechernich,Stadt,"Mechernich, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53902,6.8049149,50.5326569,05366004,053660004004,Bad Münstereifel,Stadt,"Bad Münstereifel, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53909,6.6449966,50.6772512,05366044,053660044044,Zülpich,Stadt,"Zülpich, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53913,6.9222034,50.6923636,05382064,053820064064,Swisttal,Gemeinde,"Swisttal, Gemeinde",000000005382,Rhein-Sieg-Kreis,Kreis,Rhein-Sieg-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
53919,6.8293338,50.7395791,05366040,053660040040,Weilerswist,Gemeinde,"Weilerswist, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53925,6.5448019,50.52679860000001,05366024,053660024024,Kall,Gemeinde,"Kall, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53937,6.462810999999999,50.5625794,05366036,053660036036,Schleiden,Stadt,"Schleiden, Stadt",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53940,6.4344607,50.439471,05366020,053660020020,Hellenthal,Gemeinde,"Hellenthal, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53945,6.7376022,50.4130038,05366008,053660008008,Blankenheim,Gemeinde,"Blankenheim, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
53947,6.6673756,50.4990435,05366032,053660032032,Nettersheim,Gemeinde,"Nettersheim, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
